mass0,mass0_5,mass1_0,mass1_5,mass2,time_minutes
0.670134366,0.680586696,1.403530836,1.863574862,2.318814278,13.587
0.47,0.683107853,1.40347302,1.870227695,2.324110508,13.5885
0.672989607,0.686592698,1.404771805,1.879470944,2.319731474,13.59
0.680983305,0.690990925,1.408240676,1.878896475,2.313575745,13.5915
0.687998831,0.6911062,1.415074706,1.877605081,2.31239295,13.593
0.687457979,0.686450899,1.414261341,1.87653327,2.306495428,13.5945
0.686686516,0.687744021,1.41057992,1.879142761,2.298196316,13.596
0.682737708,0.685088217,1.410502791,1.883205652,2.292583942,13.5975
0.68208158,0.680053115,1.41259563,1.873588204,2.287985325,13.599
0.681528807,0.682605445,1.414669394,1.87468648,2.28870225,13.6005
0.679053307,0.685080886,1.409793139,1.880106211,2.293023348,13.602
0.682795346,0.687897742,1.408798575,1.88056469,2.291130543,13.6035
0.686042249,0.689820409,1.40567255,1.875784993,2.289935589,13.605
0.698472619,0.696018696,1.402469158,1.878730059,2.296426773,13.6065
0.714767635,0.697208405,1.394964337,1.879427791,2.297706366,13.608
0.719127357,0.697549701,1.396301627,1.878872395,2.29890132,13.6095
0.718613029,0.699890614,1.396205068,1.883910298,2.297906876,13.611
0.725409806,0.702983856,1.389235973,1.884627342,2.302466631,13.6125
0.726887763,0.706012011,1.385173321,1.882515192,2.304934025,13.614
0.722965479,0.711638331,1.383041739,1.878988385,2.306645155,13.6155
0.718502343,0.712551653,1.375613809,1.874008417,2.307162046,13.617
0.713782072,0.70773524,1.367966294,1.872431993,2.312354326,13.6185
0.704521716,0.70623076,1.362650871,1.878140807,2.32027936,13.62
0.706064701,0.7087062,1.366636395,1.883055687,2.324639082,13.6215
0.707492292,0.708602786,1.374264598,1.884586096,2.326369524,13.623
0.715678215,0.710049629,1.37418735,1.89069593,2.328778744,13.6245
0.723902583,0.711933911,1.37062192,1.896308303,2.328204393,13.626
0.735477328,0.71042943,1.365163803,1.900267124,2.332356215,13.6275
0.739579916,0.711484551,1.367133737,1.906396151,2.335552216,13.629
0.739875495,0.714082658,1.370001435,1.911052704,2.33953023,13.6305
0.735546887,0.715394974,1.373586178,1.914255977,2.34522748,13.632
0.718557239,0.709369659,1.379599452,1.917000413,2.343677759,13.6335
0.711541772,0.703363657,1.387543797,1.9144876,2.343076468,13.635
0.712854147,0.698205829,1.389552236,1.907673001,2.344129086,13.6365
0.718345881,0.697150707,1.387239575,1.905857563,2.340660095,13.638
0.719374478,0.695960999,1.389667988,1.89755106,2.341512203,13.6395
0.723496318,0.69192344,1.391043901,1.893087626,2.340401649,13.641
0.730216146,0.689010501,1.391101956,1.89312613,2.337502718,13.6425
0.734157681,0.685403049,1.394285917,1.892983675,2.342024088,13.644
0.735996246,0.686470151,1.398148298,1.898060203,2.343839169,13.6455
0.741629839,0.685633659,1.399717212,1.904254556,2.340435743,13.647
0.741418421,0.685614467,1.395234466,1.899752498,2.33965373,13.6485
0.741817415,0.684746861,1.385733008,1.892382503,2.342552662,13.65
0.739952326,0.682071924,1.383362532,1.885193825,2.342946053,13.6515
0.738106489,0.680406332,1.385972023,1.887144089,2.350663424,13.653
0.738363624,0.682766557,1.396945953,1.882861733,2.354151726,13.6545
0.740505099,0.680291057,1.404890299,1.872566223,2.355612278,13.656
0.742028832,0.680548191,1.399690509,1.866333365,2.350878477,13.6575
0.748794436,0.679673374,1.390295744,1.863045573,2.344768763,13.659
0.755302906,0.679293573,1.390925407,1.861411214,2.34243679,13.6605
0.751971841,0.678103924,1.388373733,1.864595294,2.340517282,13.662
0.744004607,0.678656638,1.389588118,1.871525764,2.336551428,13.6635
0.740185738,0.680226088,1.392255425,1.874115825,2.333147764,13.665
0.736700833,0.68324244,1.3932693,1.883216619,2.328155518,13.6665
0.731312513,0.687107086,1.395316243,1.892498374,2.32540369,13.668
0.728553295,0.687203169,1.393003583,1.892899036,2.320165157,13.6695
0.726971984,0.690649509,1.386608958,1.899313092,2.317459345,13.671
0.72378999,0.691363335,1.387086987,1.90313673,2.311445951,13.6725
0.72281903,0.688688397,1.391169071,1.907419205,2.303463221,13.674
0.721687019,0.685813963,1.396245599,1.918115497,2.30500102,13.6755
0.716985941,0.68450892,1.399926901,1.920466781,2.306654453,13.677
0.71308285,0.684174895,1.400740385,1.917301893,2.306350231,13.6785
0.70521903,0.683917761,1.394584656,1.915926099,2.306169033,13.68
0.697148383,0.682386756,1.391277552,1.917540908,2.306524038,13.6815
0.693360627,0.682405949,1.39173615,1.919930816,2.303236008,13.683
0.692769468,0.681615293,1.393170118,1.921584487,2.303093672,13.6845
0.69271183,0.681910872,1.392730594,1.920331717,2.300122023,13.686
0.686621547,0.685061693,1.392769337,1.914996862,2.29788661,13.6875
0.686402798,0.687955379,1.392769337,1.910139918,2.293831348,13.689
0.689173877,0.692360878,1.393705964,1.906096458,2.293179512,13.6905
0.685121655,0.696424961,1.392750025,1.905838132,2.300368309,13.692
0.683314204,0.695131898,1.388706684,1.904204011,2.30731082,13.6935
0.683648288,0.696636438,1.388964891,1.897312045,2.312626362,13.695
0.676041603,0.695035815,1.392052412,1.89832592,2.320015669,13.6965
0.678536296,0.690084875,1.392310619,1.897369981,2.318562269,13.698
0.683629036,0.6877321,1.392091036,1.898067594,2.317290306,13.6995
0.678536296,0.69019562,1.387769938,1.894263268,2.321927547,13.701
0.669559658,0.691546321,1.389681697,1.894779801,2.318581581,13.7025
0.670891166,0.691680908,1.390637755,1.90053463,2.316553831,13.704
0.676536679,0.690863669,1.389481425,1.902465701,2.314074993,13.7055
0.684181809,0.691063166,1.39097321,1.898086905,2.305382252,13.707
0.685133576,0.691976488,1.392187476,1.892809868,2.303581715,13.7085
0.681288123,0.688426614,1.392006397,1.895974755,2.30633378,13.71
0.676406741,0.681250095,1.392723322,1.901987791,2.3148911,13.7115
0.66861254,0.680286527,1.397761345,1.907006502,2.321918249,13.713
0.674798846,0.680743098,1.395668387,1.907264709,2.327311039,13.7145
0.679891646,0.680942595,1.397638202,1.904157877,2.329176903,13.716
0.682804525,0.680839181,1.398154855,1.905352831,2.33184433,13.7175
0.68344146,0.678479075,1.395286918,1.903718591,2.327349424,13.719
0.684772968,0.675527751,1.397457004,1.902304053,2.322673798,13.7205
0.68321085,0.671540499,1.399110675,1.904215932,2.320199251,13.722
0.688284397,0.669353306,1.397476435,1.896587729,2.318357229,13.7235
0.682619631,0.672818959,1.401338816,1.886828065,2.32068181,13.725
0.678536296,0.674258471,1.402811289,1.881647587,2.329220057,13.7265
0.685751319,0.673640728,1.404303074,1.88005197,2.335646152,13.728
0.696554542,0.669023871,1.402849793,1.87917316,2.334011555,13.7295
0.699924111,0.672040164,1.402753353,1.87849474,2.335071325,13.731
0.703082204,0.677197874,1.406118393,1.884966612,2.336220264,13.7325
0.706002414,0.680444837,1.410601139,1.898484826,2.343679667,13.734
0.707211316,0.684006572,1.410362124,1.909077406,2.344789982,13.7355
0.707211316,0.685253859,1.411079168,1.904814243,2.348548412,13.737
0.709893584,0.688854098,1.41273272,1.894595861,2.343310118,13.7385
0.713424206,0.689219236,1.410543203,1.899749637,2.343722582,13.74
0.71031177,0.684621572,1.41166091,1.911756873,2.343722582,13.7415
0.703591943,0.684794545,1.412539601,1.919462204,2.349180937,13.743
0.698203564,0.6882025,1.415569305,1.925972581,2.346197128,13.7445
0.700030208,0.692819357,1.415549994,1.932205439,2.350394964,13.746
0.699458241,0.694170117,1.417403936,1.93511188,2.356847763,13.7475
0.705985904,0.692711413,1.410932064,1.937282085,2.356951475,13.749
0.704101622,0.69329071,1.409401655,1.938935637,2.35527873,13.7505
0.706158876,0.694975436,1.409783125,1.943457127,2.350201845,13.752
0.704589427,0.697239518,1.407096267,1.949670553,2.338996172,13.7535
0.70514214,0.70114255,1.407219529,1.951285601,2.33187294,13.755
0.703752995,0.707682192,1.409809709,1.944794416,2.334721327,13.7565
0.707141757,0.706350684,1.40935111,1.939795017,2.337381363,13.758
0.706980705,0.703791022,1.409532189,1.938858628,2.341837645,13.7595
0.69488436,0.704028964,1.401826859,1.934757113,2.341656446,13.761
0.692627609,0.703675687,1.401749492,1.927826524,2.339201212,13.7625
0.693901479,0.707083702,1.401175141,1.933400393,2.334737778,13.764
0.699431658,0.707110167,1.395400882,1.939136147,2.331218481,13.7655
0.702363849,0.707052588,1.394444942,1.936010003,2.326265097,13.767
0.704010129,0.713058591,1.396117806,1.930274367,2.318941116,13.7685
0.699013472,0.713895082,1.392772079,1.92712903,2.312469006,13.77
0.69982338,0.708011627,1.388508916,1.919940114,2.311706305,13.7715
0.699700773,0.700938463,1.386558533,1.914204478,2.311324835,13.773
0.699700773,0.699227214,1.386080503,1.910199881,2.310033321,13.7745
0.68994534,0.699638128,1.389426231,1.907628775,2.304401875,13.776
0.687090099,0.69927752,1.392055154,1.912524343,2.306837559,13.7775
0.689354181,0.692300439,1.391118407,1.918117285,2.307122469,13.779
0.689810812,0.691348732,1.396117806,1.919590116,2.30751586,13.7805
0.683328867,0.690358579,1.39711237,1.9165411,2.309789896,13.782
0.677779436,0.689786553,1.389742494,1.917774558,2.313471079,13.7835
0.671239853,0.690546155,1.390717626,1.91924715,2.309570074,13.785
0.66372931,0.692057967,1.391214967,1.916398644,2.303776503,13.7865
0.670970798,0.687479496,1.394140601,1.91472578,2.304389954,13.788
0.675433934,0.682110369,1.399675965,1.918788433,2.304771185,13.7895
0.675587654,0.67836833,1.399934173,1.917516232,2.303221464,13.791
0.675085306,0.677313209,1.401406765,1.918911695,2.308317184,13.7925
0.675380886,0.677493453,1.403815866,1.923968792,2.315143824,13.794
0.6767627,0.672953486,1.399275184,1.927831292,2.320201159,13.7955
0.682626963,0.674457908,1.397343993,1.929303765,2.323728085,13.797
0.691269577,0.678579748,1.400173187,1.928128004,2.319595575,13.7985
0.698047101,0.681930065,1.402821302,1.926913977,2.316534758,13.8
0.704206944,0.67987287,1.399695158,1.927333951,2.317548275,13.8015
0.716353595,0.680175781,1.393443108,1.928251266,2.323361397,13.803
0.717504859,0.681725979,1.393204093,1.929665923,2.320416212,13.8045
0.724443436,0.689178884,1.397925735,1.930899382,2.325550556,13.806
0.727298677,0.690709949,1.397964478,1.932171464,2.332196474,13.8075
0.730802774,0.687282681,1.402983069,1.940774918,2.330639362,13.809
0.732506752,0.685371876,1.408460379,1.942744613,2.33100152,13.8105
0.732069314,0.686496615,1.405611873,1.941129684,2.337808847,13.812
0.735933959,0.685280442,1.401826859,1.943099618,2.335646152,13.8135
0.737933517,0.686508536,1.404694557,1.951502442,2.327967167,13.815
0.73608768,0.689106584,1.40443635,1.956960678,2.325893641,13.8165
0.736068487,0.695684671,1.409713268,1.957457781,2.329671383,13.818
0.734487116,0.702346921,1.416643739,1.95725739,2.330446243,13.8195
0.727375507,0.698604882,1.410630584,1.958394647,2.327061892,13.821
0.724385798,0.69484365,1.416049957,1.959311724,2.327139139,13.8225
0.728334606,0.688541949,1.421546578,1.960745692,2.326699734,13.824
0.727010369,0.683127046,1.423458457,1.96640408,2.336691141,13.8255
0.727209926,0.682747304,1.429710627,1.973496437,2.335909128,13.827
0.722850204,0.685345411,1.429988265,1.975724339,2.337277412,13.8285
0.716207147,0.690238655,1.43436718,1.977513194,2.338110209,13.83
0.719273806,0.695454001,1.440160632,1.976537824,2.343677044,13.8315
0.720122159,0.690142572,1.436633945,1.974568129,2.346020937,13.833
0.717665911,0.684328675,1.430659175,1.972301483,2.341641665,13.8345
0.711943507,0.683549881,1.422352791,1.970350981,2.344968081,13.836
0.710792303,0.683672547,1.424561501,1.972702146,2.345226526,13.8375
0.711383462,0.683016419,1.427945852,1.976448655,2.341842175,13.839
0.711794376,0.68113941,1.430555344,1.978580236,2.344941616,13.8405
0.713395,0.682927608,1.429599404,1.974937797,2.344941616,13.842
0.717278838,0.680187702,1.425594568,1.967213035,2.346537113,13.8435
0.720609903,0.672972679,1.419180632,1.966476679,2.349643946,13.845
0.727091849,0.662549257,1.414200544,1.964067578,2.342694044,13.8465
0.735059083,0.663873434,1.418579459,1.959765911,2.337062597,13.848
0.73302108,0.669062257,1.416047215,1.957136989,2.335254431,13.8495
0.72417897,0.675621152,1.412262082,1.955864906,2.339672089,13.851
0.714654207,0.675505817,1.405828834,1.956103802,2.336087227,13.8525
0.706622005,0.670792818,1.40320003,1.956639767,2.339949608,13.854
0.703033745,0.6700598,1.412358642,1.958971739,2.34210062,13.8555
0.703394294,0.664195538,1.413133502,1.96158123,2.344424963,13.857
0.704963744,0.664130569,1.402217507,1.960128069,2.341356993,13.8585
0.70104146,0.662864029,1.401816726,1.956265569,2.336357355,13.86
0.697111845,0.664690614,1.40348959,1.954612017,2.337907076,13.8615
0.70253861,0.667668521,1.403547525,1.955806851,2.335949421,13.863
0.704403698,0.668163657,1.396875262,1.957938433,2.338293314,13.8645
0.700481415,0.668286204,1.396196961,1.951428175,2.344383717,13.866
0.693485141,0.670009494,1.397669435,1.94491756,2.351630449,13.8675
0.685614049,0.672047496,1.394659162,1.939860225,2.359316587,13.869
0.678552806,0.677539229,1.388522863,1.942489147,2.361848593,13.8705
0.673510373,0.680947185,1.383820295,1.947268963,2.357373238,13.872
0.675310493,0.687068582,1.375733495,1.948425055,2.365098,13.8735
0.675920844,0.69058001,1.375313401,1.946235657,2.371427298,13.875
0.681270838,0.689056277,1.377761126,1.945260525,2.371084452,13.8765
0.692350388,0.684600472,1.383334994,1.944084764,2.373054266,13.878
0.693739593,0.685295045,1.380324841,1.94097805,2.374029636,13.8795
0.693148375,0.689102054,1.371081591,1.941159129,2.373151064,13.881
0.698459864,0.686903,1.361877084,1.943949699,2.37378335,13.8825
0.703333914,0.687160134,1.359105825,1.948174119,2.366497993,13.884
0.700697422,0.68165642,1.367011547,1.9559834,2.369978905,13.8855
0.703314722,0.686987162,1.368025422,1.953057647,2.379673243,13.887
0.714137197,0.687624097,1.367366314,1.951508045,2.381611824,13.8885
0.718162894,0.687700987,1.370311379,1.943008542,2.379719257,13.89
0.715526342,0.692356229,1.374231577,1.939824462,2.374958992,13.8915
0.717564344,0.691880405,1.370504498,1.945043564,2.366239548,13.893
0.718078673,0.687578321,1.368928075,1.949545503,2.362836123,13.8945
0.71873486,0.682723522,1.371156096,1.951360941,2.367924452,13.896
0.714593828,0.678202748,1.376051664,1.948138237,2.363079548,13.8975
0.718266308,0.674871564,1.386424422,1.95212388,2.358978271,13.899
0.713610947,0.671225667,1.391539574,1.957581878,2.353346586,13.9005
0.711469531,0.671405911,1.387534857,1.961070061,2.347772837,13.902
0.708652735,0.672634065,1.382832289,1.961173892,2.351214886,13.9035
0.702807665,0.671148777,1.379047275,1.957989931,2.350220442,13.905
0.70172143,0.668377757,1.385021687,1.956039429,2.352436304,13.9065
0.697856784,0.663895369,1.393902898,1.954069853,2.352320671,13.908
0.693136513,0.666106343,1.402228594,1.951641083,2.346611738,13.9095
0.690603375,0.669038475,1.401530862,1.945628047,2.350157976,13.911
0.689851165,0.673828363,1.397583961,1.936947346,2.346981049,13.9125
0.683883488,0.669860244,1.393798947,1.936172605,2.341453552,13.914
0.681922317,0.669300199,1.391945004,1.931373596,2.338450193,13.9155
0.675755262,0.668528795,1.390052319,1.935675263,2.335867643,13.917
0.671253622,0.660523057,1.387920856,1.940913558,2.333142281,13.9185
0.676392138,0.660599947,1.386687279,1.940138817,2.338955164,13.92
0.683929265,0.663885355,1.384220243,1.939124823,2.340234518,13.9215
0.689916074,0.662315845,1.384640336,1.937891364,2.337574482,13.923
0.69265604,0.662097156,1.386733294,1.937910795,2.340966225,13.9245
0.686611533,0.662714839,1.38265121,1.933551192,2.348005056,13.926
0.682347894,0.659705877,1.381895661,1.932795525,2.354114771,13.9275
0.676618218,0.656156063,1.383071184,1.937633157,2.362833977,13.929
0.671801805,0.657384157,1.383768916,1.94623661,2.36479187,13.9305
0.671698391,0.660297096,1.383013248,1.961253881,2.3659482,13.932
0.675305843,0.660707951,1.382716417,1.968346119,2.361820459,13.9335
0.684347451,0.661537111,1.379054546,1.965678692,2.360147476,13.935
0.685042024,0.659736991,1.37716186,1.967332244,2.364984989,13.9365
0.68464303,0.659203529,1.375870466,1.970639586,2.365262508,13.938
0.687793851,0.657840848,1.374579072,1.970581532,2.363628387,13.9395
0.689793468,0.654317558,1.370859265,1.974385977,2.365119934,13.941
0.685606718,0.654079616,1.372493505,1.980560899,2.368678093,13.9425
0.687168837,0.655584097,1.376039624,1.980522394,2.369194746,13.944
0.689997554,0.661095083,1.378849506,1.975206852,2.37077117,13.9455
0.686923623,0.663198054,1.38120079,1.974709511,2.368627548,13.947
0.6848014,0.663339913,1.377396345,1.97932744,2.364700079,13.9485
0.678852975,0.665918827,1.369051218,1.984184265,2.361585855,13.95
0.684099495,0.667983294,1.36425221,1.983764291,2.358633518,13.9515
0.690144002,0.668800533,1.367081523,1.982588768,2.359932184,13.953
0.689173043,0.669353306,1.369949222,1.977053404,2.358544588,13.9545
0.69260025,0.673018456,1.371105552,1.969806671,2.36077261,13.956
0.699101388,0.672105134,1.370531082,1.966719151,2.361501455,13.9575
0.7027089,0.669326782,1.369575143,1.964529753,2.353834391,13.959
0.698007822,0.668298125,1.367921591,1.962895513,2.352782249,13.9605
0.691126883,0.671191812,1.36473763,1.96305728,2.354597569,13.962
0.689242601,0.674638271,1.362948775,1.954338074,2.356567144,13.9635
0.685255349,0.676779628,1.364983916,1.952368259,2.357064486,13.965
0.685332179,0.680644274,1.364744902,1.961210728,2.357696772,13.9665
0.690444171,0.682843387,1.360901833,1.965196252,2.353433847,13.968
0.69417429,0.684907973,1.356484294,1.958207726,2.347485781,13.9695
0.699827135,0.685088217,1.350833297,1.953111887,2.351451874,13.971
0.706450939,0.680682778,1.345640898,1.948474646,2.35362196,13.9725
0.712733388,0.677152157,1.342638016,1.942623258,2.350334406,13.974
