t,Mass0,Mass0_5,Mass1_0,Mass1_5,Mass2_0,Minutes
7758,-0.003448276,0.472413808,0.989162564,1.523645401,2.004679918,11.6355
7759,-0.003940887,0.472660124,0.98940891,1.524876952,2.004433632,11.637
7760,-0.004187192,0.472906411,0.989162564,1.525615811,2.003941059,11.6385
7761,-0.004187192,0.471921206,0.98940891,1.526601076,2.002709389,11.64
7762,-0.003448276,0.471921206,0.988669991,1.526601076,2.001724243,11.6415
7763,-0.002955665,0.471182287,0.989162564,1.526108384,2.001477957,11.643
7764,-0.003201971,0.470197052,0.98940891,1.525123239,2.002216816,11.6445
7765,-0.003940887,0.469950765,0.990394115,1.525123239,2.002216816,11.646
7766,-0.003201971,0.469211847,0.989901483,1.525862098,2.003448248,11.6475
7767,-0.002463054,0.469704449,0.991379321,1.525862098,2.003448248,11.649
7768,-0.002216749,0.470935971,0.991625667,1.526847363,2.004679918,11.6505
7769,-0.002463054,0.470443368,0.992610872,1.526847363,2.004187346,11.652
7770,-0.003201971,0.470197052,0.993349791,1.527093649,2.003694534,11.6535
7771,-0.003940887,0.469950765,0.994088709,1.527093649,2.003201962,11.655
7772,-0.004679803,0.469458133,0.993349791,1.527093649,2.003448248,11.6565
7773,-0.005172414,0.468472928,0.993842423,1.527093649,2.004187346,11.658
7774,-0.005172414,0.466748774,0.994827628,1.527586222,2.005172491,11.6595
7775,-0.004187192,0.466502488,0.99605912,1.528571486,2.005665064,11.661
7776,-0.003201971,0.466748774,0.997044384,1.528817773,2.004926205,11.6625
7777,-0.002463054,0.466748774,0.99802959,1.527586222,2.005172491,11.664
7778,-0.002955665,0.466748774,0.998275876,1.526847363,2.005418777,11.6655
7779,-0.003448276,0.466748774,0.998768508,1.527339935,2.006157637,11.667
7780,-0.004187192,0.466256171,0.999261141,1.527832508,2.007389307,11.6685
7781,-0.005172414,0.466748774,0.999261141,1.528817773,2.007143021,11.67
7782,-0.003448276,0.46699509,0.999507427,1.530049324,2.006650209,11.6715
7783,-0.002216749,0.466748774,0.999261141,1.531280875,2.007389307,11.673
7784,-0.001724138,0.466256171,0.999261141,1.531280875,2.006650209,11.6745
7785,-0.002463054,0.465517253,0.999507427,1.530541897,2.006896496,11.676
7786,-0.003448276,0.465270936,0.998522222,1.529556751,2.006650209,11.6775
7787,-0.003694581,0.466502488,0.997536957,1.529556751,2.006650209,11.679
7788,-0.003448276,0.466748774,0.997290671,1.529556751,2.006650209,11.6805
7789,-0.003694581,0.466502488,0.996305466,1.529803038,2.008128166,11.682
7790,-0.003694581,0.466748774,0.995812833,1.529556751,2.009605885,11.6835
7791,-0.004187192,0.468226612,0.994827628,1.529310346,2.009605885,11.685
7792,-0.004433498,0.469211847,0.993842423,1.529310346,2.008374453,11.6865
7793,-0.005172414,0.469458133,0.993103504,1.527832508,2.00788188,11.688
7794,-0.006650247,0.469211847,0.992857158,1.527093649,2.008620739,11.6895
7795,-0.007881774,0.467980295,0.992118239,1.528078914,2.008374453,11.691
7796,-0.007389163,0.467487693,0.991625667,1.529803038,2.008867025,11.6925
7797,-0.007142857,0.46699509,0.990640402,1.529556751,2.009359598,11.694
7798,-0.006896552,0.467487693,0.990147829,1.529064059,2.008867025,11.6955
7799,-0.006650247,0.467734009,0.990394115,1.527832508,2.009359598,11.697
7800,-0.008128079,0.466748774,0.990394115,1.527093649,2.009852171,11.6985
7801,-0.00862069,0.466502488,0.989162564,1.525862098,2.011083841,11.7
7802,-0.00862069,0.466256171,0.988423645,1.525369525,2.012807846,11.7015
7803,-0.00862069,0.465517253,0.986699522,1.525123239,2.013300657,11.703
7804,-0.008866996,0.464285731,0.986699522,1.525369525,2.014039516,11.7045
7805,-0.009605912,0.463300496,0.987684786,1.525123239,2.015024662,11.706
7806,-0.009852218,0.461330056,0.988177359,1.524137974,2.015763521,11.7075
7807,-0.009605912,0.460344851,0.988916278,1.524630547,2.015763521,11.709
7808,-0.009605912,0.459605932,0.989655197,1.525123239,2.015024662,11.7105
7809,-0.008374385,0.4591133,0.990640402,1.525615811,2.016009808,11.712
7810,-0.008374385,0.458620697,0.990394115,1.525862098,2.016995192,11.7135
7811,-0.009113301,0.458620697,0.98940891,1.525615811,2.017241478,11.715
7812,-0.007881774,0.458620697,0.988177359,1.52438426,2.017241478,11.7165
7813,-0.006896552,0.459359616,0.98743844,1.522167563,2.01847291,11.718
7814,-0.00591133,0.460098535,0.98743844,1.520689726,2.01847291,11.7195
7815,-0.005172414,0.460837454,0.987684786,1.519950747,2.018226624,11.721
7816,-0.005418719,0.459852219,0.987931073,1.519211888,2.01847291,11.7225
7817,-0.00591133,0.459605932,0.986699522,1.51847291,2.017980337,11.724
7818,-0.00591133,0.460344851,0.986453235,1.518719316,2.017980337,11.7255
7819,-0.006403941,0.460837454,0.987192154,1.519458175,2.017734051,11.727
7820,-0.006403941,0.461330056,0.987192154,1.519211888,2.016009808,11.7285
7821,-0.006650247,0.462807894,0.987192154,1.51847291,2.015763521,11.73
7822,-0.00591133,0.463300496,0.987192154,1.518719316,2.015270948,11.7315
7823,-0.004926109,0.464778334,0.986206949,1.519950747,2.014285803,11.733
7824,-0.004187192,0.464778334,0.985221684,1.521428585,2.013546944,11.7345
7825,-0.003940887,0.464532048,0.984482765,1.520689726,2.012807846,11.736
7826,-0.003694581,0.46502465,0.983251274,1.519950747,2.013546944,11.7375
7827,-0.003940887,0.465517253,0.982512355,1.518965602,2.012807846,11.739
7828,-0.004187192,0.465517253,0.982758641,1.517980337,2.011822701,11.7405
7829,-0.003448276,0.464532048,0.983251274,1.517980337,2.011822701,11.742
7830,-0.004187192,0.464285731,0.983743846,1.519704461,2.011330128,11.7435
7831,-0.005172414,0.464039415,0.984482765,1.520936012,2.009852171,11.745
7832,-0.006896552,0.464285731,0.984236479,1.521921277,2.010098696,11.7465
7833,-0.007881774,0.464285731,0.984236479,1.522660136,2.010837555,11.748
7834,-0.006650247,0.464285731,0.983990192,1.523399115,2.011083841,11.7495
7835,-0.005172414,0.464285731,0.984482765,1.524137974,2.011083841,11.751
7836,-0.004433498,0.464532048,0.984236479,1.523891687,2.010591269,11.7525
7837,-0.004926109,0.464778334,0.98349756,1.523152709,2.009605885,11.754
7838,-0.005418719,0.465270936,0.983743846,1.523399115,2.009852171,11.7555
7839,-0.005665025,0.46502465,0.984482765,1.52438426,2.009605885,11.757
7840,-0.005418719,0.465517253,0.986206949,1.525123239,2.008620739,11.7585
7841,-0.005172414,0.466748774,0.986945868,1.525615811,2.008128166,11.76
7842,-0.004926109,0.468226612,0.988423645,1.525862098,2.008620739,11.7615
7843,-0.004433498,0.468719214,0.988423645,1.525862098,2.007635593,11.763
7844,-0.003694581,0.469950765,0.988669991,1.526354671,2.005665064,11.7645
7845,-0.004433498,0.471428573,0.988423645,1.526847363,2.004433632,11.766
7846,-0.004187192,0.472660124,0.988177359,1.527093649,2.005172491,11.7675
7847,-0.004187192,0.473645329,0.988423645,1.527339935,2.004433632,11.769
7848,-0.005172414,0.474384248,0.987931073,1.527339935,2.003941059,11.7705
7849,-0.005665025,0.474630564,0.986945868,1.527586222,2.004433632,11.772
7850,-0.005418719,0.475369483,0.987192154,1.527339935,2.003941059,11.7735
7851,-0.005172414,0.47561577,0.98743844,1.526354671,2.002955675,11.775
7852,-0.005665025,0.477093607,0.98743844,1.526354671,2.002216816,11.7765
7853,-0.006403941,0.478078842,0.987684786,1.525862098,2.001477957,11.778
7854,-0.006650247,0.478571445,0.987192154,1.525123239,2.001724243,11.7795
7855,-0.006650247,0.479310364,0.98743844,1.525369525,2.000985384,11.781
7856,-0.006650247,0.480295569,0.987192154,1.526108384,2.000246286,11.7825
7857,-0.006403941,0.481280804,0.985221684,1.526601076,2.000985384,11.784
7858,-0.00591133,0.480049282,0.984975398,1.525615811,2.00197053,11.7855
7859,-0.006157636,0.479064047,0.984482765,1.525369525,2.002216816,11.787
7860,-0.006650247,0.478817761,0.983743846,1.525615811,2.00123167,11.7885
7861,-0.007389163,0.479310364,0.98349756,1.525123239,2.001724243,11.79
7862,-0.007635468,0.478571445,0.984236479,1.52438426,2.002463102,11.7915
7863,-0.006896552,0.47758621,0.98546803,1.523891687,2.003201962,11.793
7864,-0.006650247,0.476847291,0.985714316,1.525123239,2.002463102,11.7945
7865,-0.006650247,0.47758621,0.985960603,1.526108384,2.003941059,11.796
7866,-0.00591133,0.477832526,0.985714316,1.526847363,2.005172491,11.7975
7867,-0.005172414,0.47758621,0.986699522,1.527093649,2.006157637,11.799
7868,-0.003940887,0.476847291,0.987192154,1.527339935,2.006896496,11.8005
7869,-0.002955665,0.477339923,0.987192154,1.528817773,2.008128166,11.802
7870,-0.00270936,0.477339923,0.987192154,1.529310346,2.009605885,11.8035
7871,-0.002463054,0.47758621,0.987684786,1.530049324,2.010344982,11.805
7872,-0.001970443,0.478325129,0.988177359,1.529803038,2.011083841,11.8065
7873,-0.001724138,0.478325129,0.988669991,1.529556751,2.011576414,11.808
7874,-0.001724138,0.477832526,0.989162564,1.528817773,2.012068987,11.8095
7875,-0.001970443,0.477339923,0.990147829,1.528817773,2.011576414,11.811
7876,-0.002216749,0.477339923,0.990394115,1.528571486,2.011083841,11.8125
7877,-0.002216749,0.47758621,0.990886748,1.528078914,2.011822701,11.814
7878,-0.001970443,0.478817761,0.991379321,1.526847363,2.011822701,11.8155
7879,-0.001477833,0.478571445,0.991625667,1.527832508,2.011822701,11.817
7880,-0.001724138,0.47758621,0.991379321,1.529064059,2.01256156,11.8185
7881,-0.001970443,0.477832526,0.991379321,1.529310346,2.013300657,11.82
7882,-0.002216749,0.478325129,0.991133034,1.527832508,2.01379323,11.8215
7883,-0.002463054,0.478325129,0.990394115,1.526601076,2.013054132,11.823
7884,-0.002216749,0.478817761,0.990886748,1.525369525,2.011330128,11.8245
7885,-0.002216749,0.479064047,0.990886748,1.52438426,2.010591269,11.826
7886,-0.002216749,0.479310364,0.990886748,1.52438426,2.009359598,11.8275
7887,-0.002216749,0.479064047,0.990886748,1.52438426,2.008867025,11.829
7888,-0.002216749,0.478078842,0.991379321,1.524137974,2.008374453,11.8305
7889,-0.00270936,0.47758621,0.990640402,1.523399115,2.008374453,11.832
7890,-0.002955665,0.476601005,0.989901483,1.523399115,2.007143021,11.8335
7891,-0.002463054,0.47561577,0.990640402,1.523399115,2.007635593,11.835
7892,-0.001477833,0.474876851,0.992118239,1.524137974,2.008128166,11.8365
7893,-0.000738916,0.475369483,0.992610872,1.52438426,2.007635593,11.838
7894,-0.000985222,0.476601005,0.993103504,1.525369525,2.007389307,11.8395
7895,-0.001477833,0.476847291,0.992610872,1.526108384,2.007635593,11.841
7896,-0.001970443,0.476354688,0.992857158,1.525862098,2.008620739,11.8425
7897,-0.00270936,0.476108402,0.993842423,1.525369525,2.009113312,11.844
7898,-0.002463054,0.475862086,0.993842423,1.525123239,2.008867025,11.8455
7899,-0.001477833,0.47561577,0.994581282,1.524876952,2.008620739,11.847
7900,-0.001724138,0.475123167,0.995320201,1.525123239,2.008374453,11.8485
7901,-0.001477833,0.474630564,0.996551752,1.526108384,2.008867025,11.85
7902,-0.000492611,0.474384248,0.997044384,1.527339935,2.009359598,11.8515
7903,0.000246305,0.473891646,0.996798038,1.528078914,2.009605885,11.853
7904,-0.000738916,0.474876851,0.997290671,1.528078914,2.009852171,11.8545
7905,-0.001970443,0.475369483,0.997783303,1.527339935,2.008867025,11.856
7906,-0.001970443,0.476108402,0.997536957,1.526354671,2.009605885,11.8575
7907,-0.001477833,0.476354688,0.998275876,1.526354671,2.009359598,11.859
7908,-0.001231527,0.476601005,0.998275876,1.526601076,2.011083841,11.8605
7909,-0.001970443,0.477339923,0.997783303,1.526601076,2.010837555,11.862
7910,-0.003448276,0.47758621,0.996305466,1.526354671,2.011330128,11.8635
7911,-0.004926109,0.476847291,0.995073915,1.524876952,2.012807846,11.865
7912,-0.006157636,0.476354688,0.994334996,1.523399115,2.013054132,11.8665
7913,-0.006403941,0.475862086,0.995320201,1.521674871,2.012068987,11.868
7914,-0.006403941,0.474630564,0.995566547,1.521921277,2.012315273,11.8695
7915,-0.006896552,0.475123167,0.995566547,1.522906423,2.012068987,11.871
7916,-0.007389163,0.47561577,0.996551752,1.523645401,2.01256156,11.8725
7917,-0.007881774,0.476354688,0.996305466,1.524630547,2.013300657,11.874
7918,-0.008128079,0.476847291,0.996305466,1.525123239,2.014778376,11.8755
7919,-0.00862069,0.476601005,0.99605912,1.525123239,2.014285803,11.877
7920,-0.010344828,0.476354688,0.995812833,1.524876952,2.015024662,11.8785
7921,-0.011576355,0.477339923,0.995320201,1.525369525,2.016009808,11.88
7922,-0.011576355,0.477339923,0.994334996,1.525369525,2.016009808,11.8815
7923,-0.011576355,0.476108402,0.993842423,1.526601076,2.016256332,11.883
7924,-0.012315271,0.476108402,0.994088709,1.528571486,2.016256332,11.8845
7925,-0.013054187,0.476354688,0.993349791,1.528817773,2.017734051,11.886
7926,-0.013300493,0.476354688,0.993596077,1.528571486,2.017487764,11.8875
7927,-0.013054187,0.475862086,0.993349791,1.528571486,2.017487764,11.889
7928,-0.012561576,0.47561577,0.994088709,1.529310346,2.016502619,11.8905
7929,-0.010837439,0.47561577,0.994827628,1.53103447,2.015270948,11.892
7930,-0.009852218,0.474876851,0.994581282,1.532019734,2.015024662,11.8935
7931,-0.00862069,0.474630564,0.993842423,1.533004999,2.015024662,11.895
7932,-0.007881774,0.475369483,0.993349791,1.533251286,2.015024662,11.8965
7933,-0.007389163,0.476354688,0.993596077,1.533497572,2.015270948,11.898
7934,-0.006650247,0.476847291,0.993596077,1.533743858,2.015024662,11.8995
7935,-0.006650247,0.476601005,0.992857158,1.533497572,2.015024662,11.901
7936,-0.006650247,0.475862086,0.992610872,1.533743858,2.014778376,11.9025
7937,-0.006650247,0.475369483,0.993349791,1.533743858,2.015763521,11.904
7938,-0.006650247,0.475369483,0.993596077,1.533497572,2.016009808,11.9055
7939,-0.006403941,0.475369483,0.994088709,1.533004999,2.016256332,11.907
7940,-0.006157636,0.475862086,0.994334996,1.533004999,2.016748905,11.9085
7941,-0.006403941,0.476847291,0.994334996,1.533251286,2.016748905,11.91
7942,-0.00591133,0.477093607,0.994088709,1.532758713,2.016995192,11.9115
7943,-0.005172414,0.476847291,0.994088709,1.533743858,2.016995192,11.913
7944,-0.005172414,0.477093607,0.995073915,1.533743858,2.017487764,11.9145
7945,-0.005418719,0.478078842,0.995812833,1.533497572,2.017487764,11.916
7946,-0.006650247,0.479310364,0.995812833,1.532512307,2.017734051,11.9175
7947,-0.007142857,0.480295569,0.995320201,1.531527162,2.017734051,11.919
7948,-0.007389163,0.480788201,0.995320201,1.532266021,2.017980337,11.9205
7949,-0.008128079,0.481034487,0.995320201,1.532266021,2.017734051,11.922
7950,-0.007881774,0.481034487,0.995566547,1.533004999,2.017734051,11.9235
7951,-0.007142857,0.481034487,0.994581282,1.533004999,2.018226624,11.925
7952,-0.007389163,0.481034487,0.993596077,1.532758713,2.018719196,11.9265
7953,-0.007881774,0.480788201,0.993349791,1.532512307,2.017734051,11.928
7954,-0.00862069,0.480788201,0.993103504,1.533004999,2.017241478,11.9295
7955,-0.00862069,0.481034487,0.992857158,1.533497572,2.016748905,11.931
7956,-0.007142857,0.481034487,0.992857158,1.533990145,2.016502619,11.9325
7957,-0.006896552,0.480049282,0.993349791,1.53423655,2.016009808,11.934
7958,-0.007142857,0.478817761,0.993842423,1.535221696,2.016502619,11.9355
7959,-0.007389163,0.479064047,0.993596077,1.535467982,2.016748905,11.937
7960,-0.007881774,0.478078842,0.993103504,1.535221696,2.015763521,11.9385
7961,-0.008374385,0.47758621,0.993103504,1.53423655,2.014532089,11.94
7962,-0.008374385,0.477339923,0.992857158,1.533990145,2.014039516,11.9415
7963,-0.007635468,0.476354688,0.992610872,1.534482837,2.014285803,11.943
7964,-0.007142857,0.47561577,0.992118239,1.534729123,2.015024662,11.9445
7965,-0.006650247,0.474630564,0.992364585,1.535221696,2.016256332,11.946
7966,-0.005418719,0.473399043,0.992857158,1.535960674,2.017734051,11.9475
7967,-0.005665025,0.472906411,0.993596077,1.536206961,2.018226624,11.949
7968,-0.006650247,0.472167492,0.993103504,1.536699533,2.01847291,11.9505
7969,-0.007389163,0.471182287,0.993596077,1.53694582,2.017734051,11.952
7970,-0.007389163,0.470689684,0.994334996,1.537192106,2.018226624,11.9535
7971,-0.007142857,0.469950765,0.995073915,1.537192106,2.01970458,11.955
7972,-0.006650247,0.469950765,0.995320201,1.53694582,2.020689726,11.9565
7973,-0.006896552,0.470197052,0.995812833,1.536699533,2.021182299,11.958
7974,-0.007635468,0.470443368,0.995812833,1.536206961,2.020936012,11.9595
7975,-0.006896552,0.471182287,0.995073915,1.535467982,2.021428585,11.961
7976,-0.006650247,0.470935971,0.994334996,1.533990145,2.021921158,11.9625
7977,-0.005418719,0.469704449,0.994088709,1.532512307,2.022413969,11.964
7978,-0.005418719,0.46896553,0.993596077,1.531773448,2.023152828,11.9655
7979,-0.005418719,0.46896553,0.992857158,1.532512307,2.023891687,11.967
7980,-0.005665025,0.468226612,0.992118239,1.533251286,2.023399115,11.9685
7981,-0.00591133,0.467734009,0.992610872,1.533743858,2.023152828,11.97
7982,-0.006157636,0.467241406,0.992857158,1.534482837,2.022906542,11.9715
7983,-0.007881774,0.467980295,0.993596077,1.534482837,2.022167444,11.973
7984,-0.00862069,0.46896553,0.993596077,1.533743858,2.020443439,11.9745
7985,-0.00862069,0.469211847,0.993596077,1.533251286,2.01970458,11.976
7986,-0.007881774,0.469704449,0.994088709,1.532019734,2.019950867,11.9775
7987,-0.007142857,0.469950765,0.993842423,1.531280875,2.020197153,11.979
7988,-0.007142857,0.469458133,0.994334996,1.531280875,2.019950867,11.9805
7989,-0.007389163,0.470197052,0.994581282,1.53103447,2.018965483,11.982
7990,-0.007635468,0.469950765,0.994334996,1.53103447,2.017734051,11.9835
7991,-0.007881774,0.468719214,0.993596077,1.53103447,2.017487764,11.985
7992,-0.008128079,0.467980295,0.992610872,1.531280875,2.018226624,11.9865
7993,-0.008374385,0.467487693,0.992857158,1.532019734,2.017734051,11.988
7994,-0.008866996,0.467734009,0.994088709,1.532266021,2.016995192,11.9895
7995,-0.009852218,0.468226612,0.994334996,1.532512307,2.015763521,11.991
7996,-0.010591133,0.468226612,0.994581282,1.532512307,2.014532089,11.9925
7997,-0.010591133,0.467980295,0.994827628,1.532019734,2.013300657,11.994
7998,-0.011083744,0.468719214,0.995073915,1.532266021,2.01379323,11.9955
7999,-0.01182266,0.46896553,0.994581282,1.532019734,2.014778376,11.997
8000,-0.01182266,0.468472928,0.994827628,1.530788183,2.014532089,11.9985
8001,-0.010837439,0.467734009,0.994581282,1.530788183,2.014532089,12
8002,-0.010591133,0.466502488,0.994334996,1.530788183,2.015517235,12.0015
8003,-0.010837439,0.466748774,0.994088709,1.530049324,2.015270948,12.003
