Time,L1_0_5,L2_0_5,Total0_5,L1_2_0,L2_2_0,Total2_0,Time_H,Time_HS,Time_HS,Time_HSK
6:03:01 PM,0.5682,-0.5333,0.0349,0.6055,1.6533,2.2588,32:56.9,2/28/2023 18:03:01.069,44985.7520957060,2/28/2023 2:32:56.945
6:03:01 PM,0.5763,-0.5277,0.0486,0.6048,1.6522,2.2571,32:57.0,2/28/2023 18:03:01.166,44985.7520968287,2/28/2023 2:32:57.042
6:03:01 PM,0.5851,-0.522,0.0631,0.6089,1.6484,2.2572,32:57.1,2/28/2023 18:03:01.259,44985.7520979051,2/28/2023 2:32:57.135
6:03:01 PM,0.5915,-0.5174,0.0741,0.611,1.643,2.254,32:57.2,2/28/2023 18:03:01.338,44985.7520988194,2/28/2023 2:32:57.214
6:03:01 PM,0.5901,-0.5135,0.0765,0.6091,1.6399,2.249,32:57.3,2/28/2023 18:03:01.432,44985.7520999074,2/28/2023 2:32:57.308
6:03:02 PM,0.5837,-0.5174,0.0663,0.6103,1.6371,2.2474,32:57.4,2/28/2023 18:03:01.528,44985.7521010185,2/28/2023 2:32:57.404
6:03:02 PM,0.5841,-0.5182,0.066,0.6158,1.6363,2.2521,32:57.5,2/28/2023 18:03:01.608,44985.7521019444,2/28/2023 2:32:57.484
6:03:02 PM,0.5898,-0.5207,0.0691,0.6134,1.6299,2.2433,32:57.6,2/28/2023 18:03:01.702,44985.7521030324,2/28/2023 2:32:57.578
6:03:02 PM,0.5929,-0.522,0.0709,0.6075,1.6216,2.2291,32:57.7,2/28/2023 18:03:01.797,44985.7521041319,2/28/2023 2:32:57.673
6:03:02 PM,0.5989,-0.52,0.0789,0.6032,1.6162,2.2194,32:57.8,2/28/2023 18:03:01.875,44985.7521050347,2/28/2023 2:32:57.751
6:03:02 PM,0.602,-0.52,0.082,0.5953,1.6098,2.2051,32:57.8,2/28/2023 18:03:01.970,44985.7521061343,2/28/2023 2:32:57.846
6:03:02 PM,0.5994,-0.5202,0.0791,0.5944,1.6034,2.1977,32:57.9,2/28/2023 18:03:02.065,44985.7521072338,2/28/2023 2:32:57.941
6:03:02 PM,0.5951,-0.521,0.0741,0.5913,1.6026,2.1939,32:58.0,2/28/2023 18:03:02.159,44985.7521083218,2/28/2023 2:32:58.035
6:03:02 PM,0.5956,-0.5135,0.082,0.5906,1.6095,2.2001,32:58.1,2/28/2023 18:03:02.254,44985.7521094213,2/28/2023 2:32:58.130
6:03:02 PM,0.5975,-0.5097,0.0878,0.5872,1.6131,2.2004,32:58.2,2/28/2023 18:03:02.336,44985.7521103704,2/28/2023 2:32:58.212
6:03:02 PM,0.602,-0.5097,0.0923,0.5858,1.6129,2.1987,32:58.3,2/28/2023 18:03:02.429,44985.7521114468,2/28/2023 2:32:58.305
6:03:03 PM,0.6001,-0.5115,0.0886,0.4338,1.0459,1.4796,32:58.4,2/28/2023 18:03:02.508,44985.7521123611,2/28/2023 2:32:58.384
6:08:03 PM,0.5982,-0.6555,-0.0573,0.4447,1.052,1.4967,37:59.2,2/28/2023 18:08:03.289,44985.7555936227,2/28/2023 2:37:59.165
6:08:03 PM,0.6029,-0.6539,-0.051,0.4468,1.0477,1.4945,37:59.3,2/28/2023 18:08:03.381,44985.7555946875,2/28/2023 2:37:59.257
6:08:03 PM,0.6048,-0.6555,-0.0507,0.4435,1.0415,1.485,37:59.3,2/28/2023 18:08:03.459,44985.7555955903,2/28/2023 2:37:59.335
6:08:04 PM,0.6022,-0.6578,-0.0556,0.4423,1.0479,1.4902,37:59.4,2/28/2023 18:08:03.567,44985.7555968403,2/28/2023 2:37:59.443
6:08:04 PM,0.5996,-0.6604,-0.0608,0.4366,1.0654,1.502,37:59.5,2/28/2023 18:08:03.649,44985.7555977893,2/28/2023 2:37:59.525
6:08:04 PM,0.6003,-0.6632,-0.0629,0.4357,1.0731,1.5088,37:59.6,2/28/2023 18:08:03.743,44985.7555988773,2/28/2023 2:37:59.619
6:08:04 PM,0.6041,-0.6719,-0.0678,0.4335,1.0765,1.51,37:59.7,2/28/2023 18:08:03.828,44985.7555998611,2/28/2023 2:37:59.704
6:08:04 PM,0.6065,-0.6719,-0.0654,0.429,1.0867,1.5157,37:59.8,2/28/2023 18:08:03.926,44985.7556009954,2/28/2023 2:37:59.802
6:08:04 PM,0.6089,-0.6696,-0.0608,0.4252,1.0945,1.5196,37:59.9,2/28/2023 18:08:04.013,44985.7556020023,2/28/2023 2:37:59.889
6:08:04 PM,0.6089,-0.6714,-0.0626,0.42,1.1068,1.5268,38:00.0,2/28/2023 18:08:04.108,44985.7556031019,2/28/2023 2:37:59.984
6:08:04 PM,0.607,-0.6694,-0.0624,0.4157,1.1215,1.5371,38:00.1,2/28/2023 18:08:04.187,44985.7556040162,2/28/2023 2:38:00.063
6:08:04 PM,0.6046,-0.6676,-0.063,0.4078,1.132,1.5398,38:00.2,2/28/2023 18:08:04.286,44985.7556051620,2/28/2023 2:38:00.162
6:08:04 PM,0.6067,-0.6683,-0.0616,0.4028,1.1389,1.5418,38:00.3,2/28/2023 18:08:04.375,44985.7556061921,2/28/2023 2:38:00.251
6:08:04 PM,0.6086,-0.6689,-0.0602,0.404,1.1436,1.5476,38:00.3,2/28/2023 18:08:04.454,44985.7556071065,2/28/2023 2:38:00.330
6:08:05 PM,0.6032,-0.6701,-0.067,0.41,1.1505,1.5605,38:00.4,2/28/2023 18:08:04.550,44985.7556082176,2/28/2023 2:38:00.426
6:08:05 PM,0.606,-0.6681,-0.0621,0.4012,1.1544,1.5555,38:00.5,2/28/2023 18:08:04.647,44985.7556093403,2/28/2023 2:38:00.523
6:08:05 PM,0.6089,-0.6694,-0.0605,0.3897,1.1572,1.5469,38:00.6,2/28/2023 18:08:04.740,44985.7556104167,2/28/2023 2:38:00.616
6:08:05 PM,0.612,-0.6748,-0.0628,0.3881,1.1603,1.5484,38:00.7,2/28/2023 18:08:04.826,44985.7556114120,2/28/2023 2:38:00.702
6:08:05 PM,0.6091,-0.6781,-0.069,0.3812,1.1662,1.5474,38:00.8,2/28/2023 18:08:04.916,44985.7556124537,2/28/2023 2:38:00.792
6:08:05 PM,0.6067,-0.6781,-0.0714,0.3743,1.1688,1.543,38:00.9,2/28/2023 18:08:05.011,44985.7556135532,2/28/2023 2:38:00.887
6:08:05 PM,0.607,-0.675,-0.0681,0.3707,1.1654,1.5361,38:01.0,2/28/2023 18:08:05.093,44985.7556145023,2/28/2023 2:38:00.969
6:08:05 PM,0.6101,-0.6719,-0.0619,0.3669,1.1603,1.5272,38:01.1,2/28/2023 18:08:05.187,44985.7556155903,2/28/2023 2:38:01.063
6:08:05 PM,0.6179,-0.6707,-0.0527,0.3659,1.1621,1.528,38:01.1,2/28/2023 18:08:05.266,44985.7556165046,2/28/2023 2:38:01.142
6:08:05 PM,0.6196,-0.6691,-0.0495,0.3667,1.1621,1.5287,38:01.2,2/28/2023 18:08:05.360,44985.7556175926,2/28/2023 2:38:01.236
6:08:05 PM,0.6172,-0.6614,-0.0442,0.3724,1.158,1.5303,38:01.3,2/28/2023 18:08:05.455,44985.7556186921,2/28/2023 2:38:01.331
6:08:06 PM,0.6165,-0.6642,-0.0477,0.3764,1.1626,1.539,38:01.4,2/28/2023 18:08:05.549,44985.7556197801,2/28/2023 2:38:01.425
6:08:06 PM,0.6103,-0.6694,-0.0591,0.3759,1.1665,1.5424,38:01.5,2/28/2023 18:08:05.640,44985.7556208333,2/28/2023 2:38:01.516
6:08:06 PM,0.6029,-0.673,-0.07,0.374,1.1739,1.548,38:01.6,2/28/2023 18:08:05.724,44985.7556218056,2/28/2023 2:38:01.600
6:08:06 PM,0.5953,-0.6722,-0.0769,0.3717,1.1778,1.5494,38:01.7,2/28/2023 18:08:05.820,44985.7556229167,2/28/2023 2:38:01.696
6:08:06 PM,0.5906,-0.6694,-0.0788,0.3731,1.1819,1.555,38:01.8,2/28/2023 18:08:05.898,44985.7556238194,2/28/2023 2:38:01.774
6:08:06 PM,0.587,-0.6647,-0.0778,0.3817,1.1801,1.5617,38:01.9,2/28/2023 18:08:05.992,44985.7556249074,2/28/2023 2:38:01.868
6:08:06 PM,0.5887,-0.6609,-0.0722,0.3883,1.1773,1.5656,38:02.0,2/28/2023 18:08:06.087,44985.7556260069,2/28/2023 2:38:01.963
6:08:06 PM,0.5889,-0.6627,-0.0738,0.3864,1.1744,1.5608,38:02.1,2/28/2023 18:08:06.184,44985.7556271296,2/28/2023 2:38:02.060
6:08:06 PM,0.5803,-0.6606,-0.0803,0.3874,1.1788,1.5662,38:02.1,2/28/2023 18:08:06.260,44985.7556280093,2/28/2023 2:38:02.136
6:08:06 PM,0.5744,-0.6581,-0.0837,0.3895,1.1857,1.5752,38:02.2,2/28/2023 18:08:06.355,44985.7556291088,2/28/2023 2:38:02.231
6:08:06 PM,0.5744,-0.6578,-0.0834,0.3871,1.1855,1.5726,38:02.3,2/28/2023 18:08:06.449,44985.7556301968,2/28/2023 2:38:02.325
6:08:07 PM,0.5739,-0.6557,-0.0818,0.3916,1.1896,1.5812,38:02.4,2/28/2023 18:08:06.529,44985.7556311227,2/28/2023 2:38:02.405
6:08:07 PM,0.5727,-0.6537,-0.081,0.395,1.1919,1.5869,38:02.5,2/28/2023 18:08:06.636,44985.7556323611,2/28/2023 2:38:02.512
6:08:07 PM,0.5758,-0.6475,-0.0717,0.3978,1.1968,1.5946,38:02.6,2/28/2023 18:08:06.720,44985.7556333333,2/28/2023 2:38:02.596
6:08:07 PM,0.5763,-0.6473,-0.071,0.3985,1.2133,1.6118,38:02.7,2/28/2023 18:08:06.814,44985.7556344213,2/28/2023 2:38:02.690
6:08:07 PM,0.5708,-0.6519,-0.0811,0.4019,1.2189,1.6208,38:02.8,2/28/2023 18:08:06.896,44985.7556353704,2/28/2023 2:38:02.772
6:08:07 PM,0.5696,-0.6557,-0.0861,0.4043,1.2169,1.6211,38:02.9,2/28/2023 18:08:06.989,44985.7556364468,2/28/2023 2:38:02.865
6:08:07 PM,0.5725,-0.655,-0.0825,0.4062,1.2127,1.6189,38:03.0,2/28/2023 18:08:07.083,44985.7556375347,2/28/2023 2:38:02.959
6:08:07 PM,0.5722,-0.6529,-0.0807,0.4102,1.2017,1.6119,38:03.0,2/28/2023 18:08:07.162,44985.7556384491,2/28/2023 2:38:03.038
6:08:07 PM,0.5715,-0.6514,-0.0799,0.4102,1.1875,1.5977,38:03.1,2/28/2023 18:08:07.257,44985.7556395486,2/28/2023 2:38:03.133
6:08:07 PM,0.5691,-0.6496,-0.0804,0.4102,1.1821,1.5923,38:03.2,2/28/2023 18:08:07.354,44985.7556406713,2/28/2023 2:38:03.230
6:08:07 PM,0.5703,-0.6462,-0.0759,0.4195,1.1796,1.5991,38:03.3,2/28/2023 18:08:07.431,44985.7556415625,2/28/2023 2:38:03.307
6:08:08 PM,0.5775,-0.6473,-0.0698,0.4269,1.1834,1.6103,38:03.4,2/28/2023 18:08:07.526,44985.7556426620,2/28/2023 2:38:03.402
6:08:08 PM,0.5818,-0.6519,-0.0701,0.424,1.1909,1.6149,38:03.5,2/28/2023 18:08:07.622,44985.7556437731,2/28/2023 2:38:03.498
6:08:08 PM,0.5818,-0.6555,-0.0737,0.415,1.1994,1.6143,38:03.6,2/28/2023 18:08:07.714,44985.7556448380,2/28/2023 2:38:03.590
6:08:08 PM,0.5882,-0.6524,-0.0642,0.4126,1.196,1.6086,38:03.7,2/28/2023 18:08:07.793,44985.7556457523,2/28/2023 2:38:03.669
6:08:08 PM,0.5972,-0.6511,-0.0539,0.4147,1.1873,1.602,38:03.8,2/28/2023 18:08:07.888,44985.7556468519,2/28/2023 2:38:03.764
6:08:08 PM,0.6041,-0.6537,-0.0496,0.4209,1.1847,1.6056,38:03.9,2/28/2023 18:08:07.983,44985.7556479514,2/28/2023 2:38:03.859
6:08:08 PM,0.6017,-0.6617,-0.0599,0.4264,1.1834,1.6098,38:03.9,2/28/2023 18:08:08.062,44985.7556488657,2/28/2023 2:38:03.938
6:08:08 PM,0.6039,-0.6673,-0.0634,0.3845,1.3071,1.6916,38:04.0,2/28/2023 18:08:08.157,44985.7556499653,2/28/2023 2:38:04.033
6:08:08 PM,0.6003,-0.6725,-0.0721,0.3793,1.303,1.6823,38:04.1,2/28/2023 18:08:08.251,44985.7556510532,2/28/2023 2:38:04.127
6:13:09 PM,0.6481,-0.7746,-0.1264,0.3778,1.3038,1.6816,43:04.8,2/28/2023 18:13:08.927,44985.7591310995,2/28/2023 2:43:04.803
6:13:09 PM,0.6496,-0.7702,-0.1206,0.3783,1.304,1.6824,43:04.9,2/28/2023 18:13:09.014,44985.7591321065,2/28/2023 2:43:04.890
6:13:09 PM,0.6496,-0.7643,-0.1147,0.3752,1.3079,1.6831,43:05.0,2/28/2023 18:13:09.107,44985.7591331829,2/28/2023 2:43:04.983
6:13:09 PM,0.6467,-0.7612,-0.1145,0.3831,1.3069,1.6899,43:05.1,2/28/2023 18:13:09.199,44985.7591342477,2/28/2023 2:43:05.075
6:13:09 PM,0.6508,-0.7632,-0.1125,0.3897,1.3092,1.6989,43:05.2,2/28/2023 18:13:09.284,44985.7591352315,2/28/2023 2:43:05.160
6:13:09 PM,0.6574,-0.765,-0.1076,0.3952,1.3161,1.7113,43:05.3,2/28/2023 18:13:09.375,44985.7591362847,2/28/2023 2:43:05.251
6:13:09 PM,0.6558,-0.7699,-0.1142,0.4007,1.3241,1.7248,43:05.3,2/28/2023 18:13:09.459,44985.7591372569,2/28/2023 2:43:05.335
6:13:10 PM,0.6569,-0.7694,-0.1125,0.3995,1.328,1.7274,43:05.4,2/28/2023 18:13:09.551,44985.7591383218,2/28/2023 2:43:05.427
6:13:10 PM,0.6531,-0.7689,-0.1158,0.3983,1.328,1.7263,43:05.5,2/28/2023 18:13:09.645,44985.7591394097,2/28/2023 2:43:05.521
6:13:10 PM,0.65,-0.7697,-0.1196,0.3957,1.3295,1.7252,43:05.6,2/28/2023 18:13:09.740,44985.7591405093,2/28/2023 2:43:05.616
6:13:10 PM,0.6446,-0.7668,-0.1223,0.3955,1.33,1.7255,43:05.7,2/28/2023 18:13:09.822,44985.7591414583,2/28/2023 2:43:05.698
6:13:10 PM,0.6398,-0.764,-0.1242,0.3959,1.3269,1.7228,43:05.8,2/28/2023 18:13:09.922,44985.7591426157,2/28/2023 2:43:05.798
6:13:10 PM,0.6398,-0.7658,-0.126,0.399,1.3228,1.7218,43:05.9,2/28/2023 18:13:10.008,44985.7591436111,2/28/2023 2:43:05.884
6:13:10 PM,0.6377,-0.7676,-0.1299,0.4,1.3179,1.7179,43:06.0,2/28/2023 18:13:10.102,44985.7591446991,2/28/2023 2:43:05.978
6:13:10 PM,0.6348,-0.7643,-0.1295,0.4064,1.3179,1.7243,43:06.1,2/28/2023 18:13:10.189,44985.7591457060,2/28/2023 2:43:06.065
6:13:10 PM,0.631,-0.7638,-0.1327,0.4076,1.3133,1.7209,43:06.2,2/28/2023 18:13:10.275,44985.7591467014,2/28/2023 2:43:06.151
6:13:10 PM,0.6291,-0.763,-0.1339,0.4073,1.3089,1.7163,43:06.2,2/28/2023 18:13:10.369,44985.7591477894,2/28/2023 2:43:06.245
6:13:10 PM,0.6348,-0.7596,-0.1248,0.4062,1.3133,1.7195,43:06.3,2/28/2023 18:13:10.463,44985.7591488773,2/28/2023 2:43:06.339
6:13:11 PM,0.6365,-0.7586,-0.1221,0.4059,1.3151,1.721,43:06.4,2/28/2023 18:13:10.543,44985.7591498032,2/28/2023 2:43:06.419
6:13:11 PM,0.6341,-0.7622,-0.1281,0.4052,1.3094,1.7146,43:06.5,2/28/2023 18:13:10.637,44985.7591508912,2/28/2023 2:43:06.513
6:13:11 PM,0.6308,-0.7666,-0.1358,0.4097,1.3099,1.7197,43:06.6,2/28/2023 18:13:10.733,44985.7591520023,2/28/2023 2:43:06.609
6:13:11 PM,0.6362,-0.7666,-0.1303,0.4059,1.3092,1.7151,43:06.7,2/28/2023 18:13:10.827,44985.7591530903,2/28/2023 2:43:06.703
6:13:11 PM,0.6358,-0.7699,-0.1342,0.4031,1.3081,1.7112,43:06.8,2/28/2023 18:13:10.906,44985.7591540046,2/28/2023 2:43:06.782
6:13:11 PM,0.6293,-0.7707,-0.1414,0.4059,1.3081,1.7141,43:06.9,2/28/2023 18:13:11.002,44985.7591551157,2/28/2023 2:43:06.878
6:13:11 PM,0.6296,-0.764,-0.1344,0.4083,1.3102,1.7185,43:07.0,2/28/2023 18:13:11.080,44985.7591560185,2/28/2023 2:43:06.956
6:13:11 PM,0.6327,-0.7612,-0.1285,0.4069,1.3195,1.7263,43:07.1,2/28/2023 18:13:11.177,44985.7591571412,2/28/2023 2:43:07.053
6:13:11 PM,0.6329,-0.7602,-0.1272,0.4054,1.3249,1.7303,43:07.1,2/28/2023 18:13:11.270,44985.7591582176,2/28/2023 2:43:07.146
6:13:11 PM,0.6291,-0.7578,-0.1287,0.4033,1.3292,1.7325,43:07.2,2/28/2023 18:13:11.365,44985.7591593171,2/28/2023 2:43:07.241
6:13:11 PM,0.6327,-0.7584,-0.1257,0.4009,1.3326,1.7335,43:07.3,2/28/2023 18:13:11.444,44985.7591602315,2/28/2023 2:43:07.320
6:13:12 PM,0.636,-0.7591,-0.1231,0.4012,1.3357,1.7368,43:07.4,2/28/2023 18:13:11.538,44985.7591613194,2/28/2023 2:43:07.414
6:13:12 PM,0.6334,-0.7568,-0.1234,0.4004,1.3406,1.741,43:07.5,2/28/2023 18:13:11.632,44985.7591624074,2/28/2023 2:43:07.508
6:13:12 PM,0.626,-0.756,-0.13,0.3978,1.3452,1.743,43:07.6,2/28/2023 18:13:11.726,44985.7591634954,2/28/2023 2:43:07.602
6:13:12 PM,0.6205,-0.7584,-0.1378,0.3955,1.3485,1.744,43:07.7,2/28/2023 18:13:11.805,44985.7591644097,2/28/2023 2:43:07.681
6:13:12 PM,0.6198,-0.7596,-0.1398,0.3935,1.3498,1.7434,43:07.8,2/28/2023 18:13:11.900,44985.7591655093,2/28/2023 2:43:07.776
6:13:12 PM,0.6239,-0.7586,-0.1347,0.394,1.3454,1.7395,43:07.9,2/28/2023 18:13:11.995,44985.7591666088,2/28/2023 2:43:07.871
6:13:12 PM,0.6222,-0.754,-0.1318,0.3957,1.3449,1.7406,43:08.0,2/28/2023 18:13:12.090,44985.7591677083,2/28/2023 2:43:07.966
6:13:12 PM,0.6213,-0.7483,-0.1271,0.3952,1.3449,1.7401,43:08.0,2/28/2023 18:13:12.174,44985.7591686806,2/28/2023 2:43:08.050
6:13:12 PM,0.6191,-0.7468,-0.1277,0.3933,1.3449,1.7382,43:08.1,2/28/2023 18:13:12.265,44985.7591697338,2/28/2023 2:43:08.141
6:13:12 PM,0.6189,-0.7429,-0.124,0.3881,1.3447,1.7327,43:08.2,2/28/2023 18:13:12.345,44985.7591706597,2/28/2023 2:43:08.221
6:13:12 PM,0.6172,-0.7429,-0.1257,0.3888,1.339,1.7278,43:08.3,2/28/2023 18:13:12.442,44985.7591717824,2/28/2023 2:43:08.318
6:13:13 PM,0.6122,-0.745,-0.1328,0.3881,1.3367,1.7248,43:08.4,2/28/2023 18:13:12.534,44985.7591728472,2/28/2023 2:43:08.410
6:13:13 PM,0.6115,-0.7509,-0.1394,0.3876,1.3328,1.7204,43:08.5,2/28/2023 18:13:12.629,44985.7591739468,2/28/2023 2:43:08.505
6:13:13 PM,0.6094,-0.7568,-0.1475,0.3876,1.3274,1.715,43:08.6,2/28/2023 18:13:12.707,44985.7591748495,2/28/2023 2:43:08.583
6:13:13 PM,0.6075,-0.7578,-0.1504,0.3943,1.3213,1.7155,43:08.7,2/28/2023 18:13:12.802,44985.7591759491,2/28/2023 2:43:08.678
6:13:13 PM,0.6082,-0.7553,-0.1471,0.399,1.3133,1.7123,43:08.8,2/28/2023 18:13:12.896,44985.7591770370,2/28/2023 2:43:08.772
6:13:13 PM,0.6067,-0.7476,-0.1408,0.4009,1.3133,1.7142,43:08.9,2/28/2023 18:13:12.975,44985.7591779514,2/28/2023 2:43:08.851
6:13:13 PM,0.6046,-0.7419,-0.1373,0.4038,1.3161,1.7199,43:08.9,2/28/2023 18:13:13.070,44985.7591790509,2/28/2023 2:43:08.946
6:13:13 PM,0.6034,-0.7404,-0.1369,0.3959,1.3107,1.7066,43:09.0,2/28/2023 18:13:13.165,44985.7591801505,2/28/2023 2:43:09.041
6:13:13 PM,0.6051,-0.7383,-0.1332,0.3912,1.3069,1.698,43:09.1,2/28/2023 18:13:13.260,44985.7591812500,2/28/2023 2:43:09.136
6:13:13 PM,0.6065,-0.7393,-0.1328,0.3924,1.3102,1.7026,43:09.2,2/28/2023 18:13:13.338,44985.7591821528,2/28/2023 2:43:09.214
6:13:13 PM,0.6082,-0.737,-0.1288,0.3947,1.3141,1.7088,43:09.3,2/28/2023 18:13:13.433,44985.7591832523,2/28/2023 2:43:09.309
6:13:14 PM,0.6094,-0.7398,-0.1305,0.4019,1.3135,1.7154,43:09.4,2/28/2023 18:13:13.528,44985.7591843519,2/28/2023 2:43:09.404
6:13:14 PM,0.6075,-0.7434,-0.136,0.4057,1.3102,1.7159,43:09.5,2/28/2023 18:13:13.621,44985.7591854282,2/28/2023 2:43:09.497
6:13:14 PM,0.6036,-0.7488,-0.1452,0.4033,1.3151,1.7184,43:09.6,2/28/2023 18:13:13.701,44985.7591863542,2/28/2023 2:43:09.577
6:13:14 PM,0.6013,-0.7512,-0.1499,0.4875,1.7075,2.195,43:09.7,2/28/2023 18:13:13.795,44985.7591874421,2/28/2023 2:43:09.671
6:13:14 PM,0.6053,-0.7517,-0.1464,0.4894,1.7121,2.2016,43:09.8,2/28/2023 18:13:13.890,44985.7591885417,2/28/2023 2:43:09.766
6:18:15 PM,0.6931,-0.835,-0.1419,0.4916,1.7116,2.2032,48:10.7,2/28/2023 18:18:14.795,44985.7626712384,2/28/2023 2:48:10.671
6:18:15 PM,0.6981,-0.8334,-0.1353,0.4959,1.7088,2.2047,48:10.8,2/28/2023 18:18:14.888,44985.7626723148,2/28/2023 2:48:10.764
6:18:15 PM,0.7017,-0.8368,-0.1351,0.5001,1.707,2.2071,48:10.9,2/28/2023 18:18:14.978,44985.7626733565,2/28/2023 2:48:10.854
6:18:15 PM,0.7005,-0.845,-0.1445,0.5066,1.7016,2.2082,48:10.9,2/28/2023 18:18:15.067,44985.7626743866,2/28/2023 2:48:10.943
6:18:15 PM,0.6933,-0.8525,-0.1591,0.5085,1.7034,2.2119,48:11.0,2/28/2023 18:18:15.148,44985.7626753241,2/28/2023 2:48:11.024
6:18:15 PM,0.6972,-0.8579,-0.1607,0.5078,1.7085,2.2163,48:11.1,2/28/2023 18:18:15.243,44985.7626764236,2/28/2023 2:48:11.119
6:18:15 PM,0.7043,-0.855,-0.1507,0.5004,1.7114,2.2117,48:11.2,2/28/2023 18:18:15.337,44985.7626775116,2/28/2023 2:48:11.213
6:18:15 PM,0.7088,-0.854,-0.1452,0.4982,1.7145,2.2127,48:11.3,2/28/2023 18:18:15.422,44985.7626784954,2/28/2023 2:48:11.298
6:18:16 PM,0.711,-0.8553,-0.1443,0.5032,1.7178,2.221,48:11.4,2/28/2023 18:18:15.517,44985.7626795949,2/28/2023 2:48:11.393
6:18:16 PM,0.7083,-0.8584,-0.15,0.5054,1.7237,2.2291,48:11.5,2/28/2023 18:18:15.609,44985.7626806597,2/28/2023 2:48:11.485
6:18:16 PM,0.7093,-0.862,-0.1527,0.5044,1.7268,2.2312,48:11.6,2/28/2023 18:18:15.697,44985.7626816782,2/28/2023 2:48:11.573
6:18:16 PM,0.7107,-0.8651,-0.1544,0.5044,1.7314,2.2359,48:11.7,2/28/2023 18:18:15.787,44985.7626827199,2/28/2023 2:48:11.663
6:18:16 PM,0.7069,-0.8676,-0.1607,0.5054,1.7343,2.2396,48:11.8,2/28/2023 18:18:15.884,44985.7626838426,2/28/2023 2:48:11.760
6:18:16 PM,0.7055,-0.8669,-0.1614,0.5085,1.7384,2.2468,48:11.8,2/28/2023 18:18:15.968,44985.7626848148,2/28/2023 2:48:11.844
6:18:16 PM,0.7088,-0.8625,-0.1537,0.5087,1.7438,2.2525,48:11.9,2/28/2023 18:18:16.058,44985.7626858565,2/28/2023 2:48:11.934
6:18:16 PM,0.7069,-0.8576,-0.1507,0.5068,1.7474,2.2542,48:12.0,2/28/2023 18:18:16.149,44985.7626869097,2/28/2023 2:48:12.025
6:18:16 PM,0.7074,-0.8532,-0.1459,0.5028,1.7451,2.2478,48:12.1,2/28/2023 18:18:16.237,44985.7626879282,2/28/2023 2:48:12.113
6:18:16 PM,0.711,-0.8532,-0.1423,0.5016,1.7435,2.2451,48:12.2,2/28/2023 18:18:16.327,44985.7626889699,2/28/2023 2:48:12.203
6:18:16 PM,0.7071,-0.8586,-0.1515,0.5037,1.7451,2.2488,48:12.3,2/28/2023 18:18:16.419,44985.7626900347,2/28/2023 2:48:12.295
6:18:17 PM,0.7071,-0.8612,-0.1541,0.4999,1.7469,2.2468,48:12.4,2/28/2023 18:18:16.508,44985.7626910648,2/28/2023 2:48:12.384
6:18:17 PM,0.7088,-0.8625,-0.1537,0.4942,1.7487,2.2429,48:12.5,2/28/2023 18:18:16.598,44985.7626921065,2/28/2023 2:48:12.474
6:18:17 PM,0.7086,-0.8581,-0.1496,0.4921,1.7487,2.2407,48:12.6,2/28/2023 18:18:16.690,44985.7626931713,2/28/2023 2:48:12.566
6:18:17 PM,0.7086,-0.8494,-0.1408,0.4918,1.7433,2.2351,48:12.7,2/28/2023 18:18:16.777,44985.7626941782,2/28/2023 2:48:12.653
6:18:17 PM,0.7022,-0.8507,-0.1485,0.4911,1.7415,2.2326,48:12.7,2/28/2023 18:18:16.868,44985.7626952315,2/28/2023 2:48:12.744
6:18:17 PM,0.7017,-0.8509,-0.1493,0.4925,1.7237,2.2162,48:12.8,2/28/2023 18:18:16.961,44985.7626963079,2/28/2023 2:48:12.837
6:18:17 PM,0.705,-0.8525,-0.1475,0.4928,1.7152,2.208,48:12.9,2/28/2023 18:18:17.048,44985.7626973148,2/28/2023 2:48:12.924
6:18:17 PM,0.7067,-0.8499,-0.1432,0.4901,1.7101,2.2002,48:13.0,2/28/2023 18:18:17.137,44985.7626983449,2/28/2023 2:48:13.013
6:18:17 PM,0.7088,-0.8466,-0.1377,0.4863,1.7065,2.1928,48:13.1,2/28/2023 18:18:17.231,44985.7626994329,2/28/2023 2:48:13.107
6:18:17 PM,0.7117,-0.8458,-0.1341,0.4875,1.6995,2.1871,48:13.2,2/28/2023 18:18:17.327,44985.7627005440,2/28/2023 2:48:13.203
6:18:17 PM,0.7138,-0.8412,-0.1273,0.4916,1.6934,2.1849,48:13.3,2/28/2023 18:18:17.418,44985.7627015972,2/28/2023 2:48:13.294
6:18:18 PM,0.7124,-0.8419,-0.1295,0.4925,1.6869,2.1795,48:13.4,2/28/2023 18:18:17.503,44985.7627025810,2/28/2023 2:48:13.379
6:18:18 PM,0.7105,-0.8481,-0.1376,0.4923,1.6803,2.1725,48:13.5,2/28/2023 18:18:17.593,44985.7627036227,2/28/2023 2:48:13.469
6:18:18 PM,0.71,-0.8509,-0.1409,0.4916,1.6797,2.1713,48:13.6,2/28/2023 18:18:17.682,44985.7627046528,2/28/2023 2:48:13.558
6:18:18 PM,0.711,-0.8512,-0.1402,0.4942,1.681,2.1752,48:13.6,2/28/2023 18:18:17.772,44985.7627056944,2/28/2023 2:48:13.648
6:18:18 PM,0.7069,-0.8502,-0.1432,0.499,1.6761,2.1751,48:13.7,2/28/2023 18:18:17.857,44985.7627066782,2/28/2023 2:48:13.733
6:18:18 PM,0.7045,-0.8476,-0.1431,0.4954,1.6702,2.1656,48:13.8,2/28/2023 18:18:17.947,44985.7627077199,2/28/2023 2:48:13.823
